"","Date","水泥","食品","塑膠","紡織","電機","電纜","玻璃","造紙","鋼鐵","橡膠","汽車","營建","航運","觀光","金融","百貨","其他","化學","生技","油電","半導體","電腦","光電","通信","零組件","電通","資服","其他電","化生","電子","窯製","化工"
"51",2021-05-14,0.0115243775649621,0.012869825884275,0.0155607859570086,0.000139389011724944,0.0208354406546638,-0.0185265065296054,-0.0936149461096543,-0.0371145692543999,-0.0525113818924252,-0.021821387675522,0.00925932541279728,0.0021554596076836,-0.0451655985407537,-0.0039515189987398,0.00980209711581548,0.0110064555321809,0.020516746873442,0.00163447926619753,-0.00220022090960192,0.0167828245562323,0.0166510411278216,0.00861977379197043,-0.00492207720542837,0.0177889306266907,0.0151077069852121,0.0110984683026096,0.0106417776837633,0.0140964191571573,-0.000279368628720356,0.0146635238588146,-0.00606672606948244,0.00742053262882081
"52",2021-05-15,-0.0103815202977122,-0.00643606966073929,-0.0108029621164443,-0.0185746755969047,-0.0158869529412522,-0.0285890828694946,-0.0327692790936869,-0.0188497468679794,-0.0303675366163958,-0.0263786899307608,-0.0158511780250619,-0.015506183598287,-0.027457704022547,-0.0211968572101275,-0.0131235479298066,0.00243724224960395,-0.0119889751103868,-0.0117877292567856,-0.00387435809911985,-0.00473594073962236,-0.00548411868578746,-0.00892093325818255,-0.0185768750780677,-0.00472349885768253,-0.00755802398980343,-0.011183991383203,-0.00596874791239799,-0.0188397316218865,-0.00794805250031239,-0.00750341436210089,-0.013943482565014,-0.0122174817992224
"53",2021-05-16,-0.0104904278760296,-0.00647776112744936,-0.0109209417968668,-0.0189262345631791,-0.0161434283085473,-0.0294305338369441,-0.0338795916041583,-0.019211897195853,-0.0313186832574273,-0.0270934214606751,-0.0161064903020431,-0.015750417433444,-0.0282329665423671,-0.0216559120453796,-0.013298068304632,0.00243131653928597,-0.0121344565719079,-0.0119283389341849,-0.00388942715162788,-0.00475847664534701,-0.00551436016763507,-0.00900123319610202,-0.0189285180981074,-0.00474591622944942,-0.00761558302508725,-0.0113104891296203,-0.00600458789087721,-0.0192014935118348,-0.00801173049279225,-0.00756014150460871,-0.0141406557921986,-0.0123685968085532
"54",2021-05-17,-0.0106016446958277,-0.00651999625438648,-0.0110415268809936,-0.0192913584472745,-0.0164083207046311,-0.0303230229603884,-0.0350677916983413,-0.0195882361775368,-0.0323313438190285,-0.0278479655686086,-0.0163701619500927,-0.0160024682828226,-0.0290532829791168,-0.0221352911119315,-0.0134772929434801,0.00242541957366349,-0.0122835121682927,-0.0120723436692813,-0.00390461388209751,-0.00478122805049797,-0.00554493702541148,-0.00908299188117567,-0.0192937309480312,-0.00476854739862098,-0.00767402548795282,-0.0114398811764778,-0.00604086088061528,-0.0195774210105473,-0.0080764370789197,-0.00761773291982148,-0.0143434855119153,-0.0125234968917018
"55",2021-05-18,0.0418501523535451,0.0224839587514865,0.0445865443150151,0.0637831996467906,0.0576557503508246,0.0822264126493915,0.0918545085684093,0.0810363627424007,0.0935199584079678,0.0545870876020729,0.0512560900562855,0.0438021809095002,0.0860783545960526,0.0417123140667899,0.0522257850427597,0.0434431410299911,0.0512107600325784,0.0445176072123621,0.0250875036472351,0.0356259660107527,0.0498555415571769,0.0361430696974754,0.0607855287467509,0.021754712677895,0.0455656730018026,0.045726281911759,0.0250201685842892,0.070808347095431,0.035058422152594,0.0485405505891574,0.049569618859417,0.0438673153652207
"56",2021-05-19,0.00603312433534242,-0.00765855518654401,0.0046536041125611,0.0105249636843201,-0.00793181130747289,0.0489524517758833,0.0368035896794625,0.0175293127896179,0.0762787351922682,0.0154616621679775,-0.00894030193571638,-0.00471705984783988,0.0750552687402717,0.0158647247864083,-0.00443196240227195,-0.0106600163325297,0.00532932964992661,0.0124477664672087,-0.00304723445546795,-0.00813967083061673,-0.0113004278587239,0.00523696568462473,0.0313317497139129,-0.00292086254630064,-0.00438778485280178,0.00743219234745052,-0.0018058341185041,-0.0117498158931753,0.00496187731241093,-0.00669233909246891,0.0109488717747261,0.00608635377503308
"57",2021-05-20,0.00317933199100651,0.00620231494084766,-0.00802201309978923,-0.00835891449308068,-0.00171401678848415,-0.0395894686595772,-0.0557993033189979,-0.0241666481415335,-0.0630523371878482,-0.0130649981462962,0.00178152124209863,-0.00668339998206768,0.0119283263814705,-0.00583848560877165,-0.00429358885648856,-0.0160019618674223,-0.00219780308247941,-0.00997978512856257,-0.00174545498859846,-0.00749362607418647,-0.00394262954620306,-0.00760628413344655,-0.0329712863266423,0.00205338881184236,-0.00102021305794686,-0.0103200090319895,-0.00496318031465126,0.00543228927737882,-0.00606786820855998,-0.00443047283355558,-0.00609833308621788,-0.00826128421903061
"58",2021-05-21,0.0101762915424564,0.00792640768333008,0.0106817803208816,0.0363002316365568,0.0162923398742301,0.0208507954801904,0.0628352708150857,0.0347088197217058,0.0310711648558417,0.027141790446934,0.0125104141740264,0.0191250102976497,0.0767980386296037,0.0149601886050936,0.0147579733427037,-0.00916214402127924,0.0120571795755104,0.0151837585984467,0.021459741929279,0.00875020363684431,0.0124748185940309,0.00303467906184274,0.0141978411935892,0.00973549339640734,0.0263173083173731,0.0113150958732273,0.00888475396783317,0.0269264490297925,0.0182753624314893,0.0138715240001233,0.0184406696134261,0.0143000864175074
"59",2021-05-22,-0.000266037047227385,-0.00369704674938376,-0.000239328922845949,0.00989050066100372,0.00572199474364687,-0.00132362693050858,-0.00100866543786449,0.0106138111598186,-0.00537122322602013,0.00192481498717001,0.000202393570966741,0.000567647995198151,0.0125247723334176,0.00504369897800849,-0.000438071588805045,0.00342853560383727,0.00440472768817912,0.00161722096367178,0.00128159504903724,-0.00214760964634841,-0.000718944210087002,0.000492574450271732,0.00882009015797625,-0.00125087968776949,0.00254445167842476,0.00153215484028824,-0.000234861237232487,0.0016238880766144,0.00144770202628042,0.000272328838754277,-0.000379931915648335,0.000386274388373131
"60",2021-05-23,-0.000266107841772723,-0.00371076563911199,-0.000239386214891724,0.00979363591660842,0.00568943971120639,-0.00132538124106851,-0.00100968387117373,0.0105023402680127,-0.00540022913227212,0.00192111719086974,0.000202352616097912,0.000567325953750419,0.0123698408921715,0.00501838768776786,-0.000438263579630949,0.00341682090029227,0.00438541111532231,0.00161460978231531,0.00127995466525022,-0.00215223180190804,-0.000719461462762361,0.000492331940132651,0.00874297582738315,-0.00125244634767085,0.00253799387218212,0.00152981093260518,-0.000234916409991293,0.00162125533882307,0.0014456092145263,0.000272254695947716,-0.000380076318775124,0.000386125238081902
"61",2021-05-24,-0.000266178674005246,-0.00372458672346365,-0.000239443534372441,0.0096986501166354,0.0056572530248582,-0.00132714020806279,-0.00101070436315442,0.0103931864941185,-0.00542955001809808,0.00191743357513552,0.000202311677800715,0.000567004277498562,0.0122186956671566,0.0049933291737938,-0.000438455738816401,0.00340518597839079,0.00436626322548683,0.00161200701944786,0.00127831847533244,-0.00215687389629604,-0.000719979460260589,0.000492089668665763,0.00866719824412865,-0.00125401693680871,0.00253156876273408,0.0015274741854423,-0.000234971608678691,0.00161863112389771,0.00144352244481638,0.000272180593502647,-0.000380220831710076,0.00038597620292613
"62",2021-05-25,-0.00294933853723478,-0.00385556512722562,0.0327562189008308,-0.0102985736927552,0.0157619675026934,0.0141098140944456,0.0242485658370626,-0.00486216740436252,-0.0217087437927592,0.0188788970862372,0.0228929654841412,0.00403792683478876,-0.0337229004916413,-0.00845402900455827,0.00569397518797565,-0.00555642206095808,0.00172051545072005,0.00158168607376208,-0.00612232281816993,0.0189364030883077,0.0272265469686603,0.0115922061131863,0.0120833871191541,0.0062544180114763,0.0205085312935438,0.0108927505531708,0.00195641178339034,0.0185417584508434,-0.00216606582885159,0.0225777390137303,0.00147308445634309,0.023895392148094
"63",2021-05-26,-0.0048678991065243,-0.000157258255072179,-0.0110811236119979,0.0147290378217821,-0.00663664869350633,0.00444212907091135,0.00121057247953704,0.00597712982929366,0.0122271192431995,0.0047075119944413,-0.00284486319261568,0.00889592470501199,0.0462430499460931,0.00697972376700218,0.00359441435968133,-0.00147096580016814,0.013658585088459,0.0078711206324158,0.0161499472711153,0.00910500117226132,0.00177568854570254,0.00218595248804743,-0.0069188982629278,-0.00554883999623801,6.04138347863881e-05,0.00725723569356873,0.00475764263635625,-0.000583373861950065,0.0118557163763686,0.000698184748090469,-0.00387309074205255,-0.00440557072310632
"64",2021-05-27,-0.00504338369801438,-0.00631069544939944,-0.00609962226099192,-0.00992043101547679,-0.00440774333112604,0.00156311090833938,-0.0283590920163901,0.0121114370685191,-0.00262940806398593,0.0148378265817524,-0.0120629484365189,-0.00284041695810089,0.0475428684063672,0.0233319614285721,-0.0031764217965593,-0.011707719557208,0.00272056133599463,-0.0049640211142119,0.0174135486030949,-0.0310477356387668,-0.00375516776232399,-0.000582453602196331,0.00223713739835674,-0.00786786120061311,-0.000120831319625481,-0.00243353530086488,-0.000700525422693055,-0.0116411194776838,0.00596432088098009,-0.00368342937547883,-0.0088539556199505,-0.000936058840218301
"65",2021-05-28,0.00574743200469285,0.0093780058988866,0.0112534595958973,0.00947683559583723,0.0125540110306002,0.0441744320731718,0.0862043395799974,0.0157666806400982,0.0617909034544333,0.0040266431980811,0.0219072646973926,0.00659591016327621,0.0631411662471297,0.0161359710155571,0.0114002018801918,0.0254771247236212,0.00960139808013238,0.00686038149617829,0.00179372245402654,0.0153322970495102,0.0160234319983514,0.00711178614290642,0.018816271799476,0.00935578191053565,0.00878253960841668,0.00782699745561022,0.00349773004375464,0.0134873037459267,0.0044279208017759,0.0141597924185497,0.0191829620201833,0.00891474102822531
"66",2021-05-29,0.0072961947861625,0.00289292305891919,0.00424564877808642,-0.000558351303366678,-0.000611733058778263,0.0113098163474588,0.00405166419042047,0.00259594754685111,0.00669295342750775,-0.00119972645633659,0.00201297663240663,7.68883293504885e-05,-0.00478504501787569,0.00397681839832043,0.00134300464709458,0.00120357938748672,-0.00111725715860178,0.00120739820386628,-0.00506750059408834,0.00386787424904611,0.00508815068781843,0.00300846205801797,0.0146581247229873,0.00294320865697717,0.0071413955646884,0.00259544434214654,0.000878984570953811,0.00477774741037873,-0.00185733923291842,0.00538746690534708,0.00673878349955359,0.00230216828330132
"67",2021-05-30,0.00724334569233687,0.00288457819035326,0.00422769942434353,-0.000558663233719336,-0.000612107505186366,0.011183333565544,0.00403531442917426,0.00258922604807754,0.00664845545974657,-0.00120116752897292,0.00200893269647029,7.68824179901983e-05,-0.00480805180632604,0.00396106593774359,0.00134120340441868,0.00120213252538459,-0.00111850681848136,0.00120594215130243,-0.00509331100615373,0.00385297142159491,0.00506239241706918,0.00299943835474714,0.0144463643754142,0.00293457159424015,0.00709075744722121,0.00258872544557409,0.000878212635547548,0.00475502903968739,-0.0018607953621439,0.00535859756883195,0.00669367609597149,0.00229688047558962
"68",2021-05-31,0.00719125670793552,0.00287628132623485,0.0042099012010608,-0.000558975512794824,-0.000612482410278226,0.0110596485518597,0.00401909609080864,0.00258253926641316,0.00660454527398535,-0.00120261206771222,0.00200490497595851,7.68765075385147e-05,-0.00483128090015139,0.00394543777819756,0.00133940698693991,0.00120068913774585,-0.0011197592769987,0.0012044896063399,-0.00511938568627013,0.00383818299398264,0.00503689363076543,0.00299046862175878,0.0142406354399744,0.0029259850754082,0.00704083240470421,0.00258204124597583,0.000877442054799005,0.00473252570035143,-0.00186426437765519,0.00533003598299242,0.00664916855031272,0.00229161690315927
